"lon","lat","city","city_state"
-121.6599701,39.2757232,"LIVE OAK","LIVE OAK, CA"
-121.1260287,36.2127439,"KING CITY","KING CITY, CA"
-119.3473379,36.2077288,"TULARE","TULARE, CA"
-117.8739694,36.4871576,"KEELER","KEELER, CA"
-120.8385462,38.9068445,"GEORGETOWN","GEORGETOWN, CA"
-120.9577098,37.5949316,"CERES","CERES, CA"
-122.009975,39.4032192,"PRINCETON","PRINCETON, CA"
-122.1963748,39.7473803,"ORLAND","ORLAND, CA"
-117.2730931,33.6850215,"CANYON LAKE","CANYON LAKE, CA"
-121.7318256,36.6537207,"EAST GARRISON","EAST GARRISON, CA"
-118.0120086,33.9172357,"LA MIRADA","LA MIRADA, CA"
-117.3258786,34.2500062,"CEDARPINES PARK","CEDARPINES PARK, CA"
-121.856261,36.3614749,"BIG SUR","BIG SUR, CA"
-118.4525466,34.6773324,"LAKE HUGHES","LAKE HUGHES, CA"
-116.8289178,34.2433411,"SUGARLOAF","SUGARLOAF, CA"
-121.9166612,40.629322,"WHITMORE","WHITMORE, CA"
NA,NA,"KCNP","KCNP, CA"
-116.7814093,32.6442247,"DULZURA","DULZURA, CA"
-123.3226085,41.2577185,"FORKS OF SALMON","FORKS OF SALMON, CA"
-123.969508,41.8454831,"GASQUET","GASQUET, CA"
-116.375012,33.2558717,"BORREGO SPRINGS","BORREGO SPRINGS, CA"
-118.2250725,33.9816812,"HUNTINGTON PARK","HUNTINGTON PARK, CA"
-120.2782502,38.3093607,"CAMP CONNELL","CAMP CONNELL, CA"
-122.5583155,38.8079573,"HIDDEN VALLEY LAKE","HIDDEN VALLEY LAKE, CA"
-122.9027647,38.7074755,"GEYSERVILLE","GEYSERVILLE, CA"
-120.2410385,39.6762936,"LOYALTON","LOYALTON, CA"
-118.4104684,34.2767691,"PACOIMA","PACOIMA, CA"
-121.9419412,40.7940442,"ROUND MOUNTAIN","ROUND MOUNTAIN, CA"
-119.7118118,36.9877274,"FRIANT","FRIANT, CA"
-120.6340689,39.5664883,"SIERRA CITY","SIERRA CITY, CA"
-122.0752413,37.9835331,"PACHECO","PACHECO, CA"
-120.8378103,39.2059586,"DUTCH FLAT","DUTCH FLAT, CA"
-120.9085501,38.801568,"LOTUS","LOTUS, CA"
-121.1038655,39.3700973,"N SAN JUAN","N SAN JUAN, CA"
-124.1064369,40.4993013,"RIO DELL","RIO DELL, CA"
-121.0207614,37.3138267,"NEWMAN","NEWMAN, CA"
-117.9931203,33.8028875,"STANTON","STANTON, CA"
-123.7148275,39.8654841,"LEGGETT","LEGGETT, CA"
-119.726218,37.3651749,"AHWAHNEE","AHWAHNEE, CA"
-119.5965173,34.4213845,"SUMMERLAND","SUMMERLAND, CA"
-123.4742085,40.8090268,"BURNT RANCH","BURNT RANCH, CA"
-123.3677589,38.7196855,"ANNAPOLIS","ANNAPOLIS, CA"
-121.6680084,37.9688117,"KNIGHTSEN","KNIGHTSEN, CA"
-120.5276331,38.6361156,"GRIZZLY FLATS","GRIZZLY FLATS, CA"
-116.6741822,33.5552692,"ANZA","ANZA, CA"
-119.9771868,38.939926,"S LAKE TAHOE","S LAKE TAHOE, CA"
-119.7829107,36.3007835,"LEMOORE","LEMOORE, CA"
-117.2788973,33.0208265,"CARDIFF BY THE SEA","CARDIFF BY THE SEA, CA"
-120.7319127,35.1800113,"AVILA BEACH","AVILA BEACH, CA"
-121.4628072,38.7145064,"ELVERTA","ELVERTA, CA"
-120.5121479,38.3432471,"RAIL ROAD FLAT","RAIL ROAD FLAT, CA"
-118.1170117,33.8816818,"BELLFLOWER","BELLFLOWER, CA"
-121.0218887,39.0010079,"MEADOW VISTA","MEADOW VISTA, CA"
-117.9353413,34.1069527,"IRWINDALE","IRWINDALE, CA"
-123.5417933,41.3009016,"ORLEANS","ORLEANS, CA"
-124.097272,40.5476338,"HYDESVILLE","HYDESVILLE, CA"
-122.7022085,38.0113119,"LAGUNITAS","LAGUNITAS, CA"
-118.6766689,35.8802168,"CALIFORNIA HOT SPRINGS","CALIFORNIA HOT SPRINGS, CA"
-115.3802643,32.8111612,"HOLTVILLE","HOLTVILLE, CA"
-119.5073942,38.5661947,"COLEVILLE","COLEVILLE, CA"
-122.720961,38.8334625,"COBB","COBB, CA"
-120.9510675,40.1396126,"GREENVILLE","GREENVILLE, CA"
-118.1514588,33.9652918,"BELL GARDENS","BELL GARDENS, CA"
-122.3177877,41.1384854,"CASTELLA","CASTELLA, CA"
-121.1499447,38.1635297,"LOCKEFORD","LOCKEFORD, CA"
-118.289546,37.1649307,"BIG PINE","BIG PINE, CA"
-116.2891752,33.7427991,"BERMUDA DUNES","BERMUDA DUNES, CA"
-117.2076443,34.2474498,"BLUE JAY","BLUE JAY, CA"
-121.5280275,39.9076606,"STIRLING CITY","STIRLING CITY, CA"
-121.7868953,36.8044003,"MOSS LANDING","MOSS LANDING, CA"
-122.1394487,41.2557119,"MCCLOUD","MCCLOUD, CA"
-118.7616764,34.1533395,"AGOURA","AGOURA, CA"
-114.4138468,34.482234,"HAVASU LAKE","HAVASU LAKE, CA"
-121.3721745,38.6857362,"NORTH HIGHLANDS","NORTH HIGHLANDS, CA"
-121.9580149,37.8349258,"DIABLO","DIABLO, CA"
-123.9213179,40.3214911,"WEOTT","WEOTT, CA"
-122.5417998,40.5047642,"IGO","IGO, CA"
-122.2719529,41.2082089,"DUNSMUIR","DUNSMUIR, CA"
-119.5540175,36.5138398,"KINGSBURG","KINGSBURG, CA"
-124.1470274,41.9281678,"SMITH RIVER","SMITH RIVER, CA"
-118.7939824,34.4152743,"PIRU","PIRU, CA"
-122.2374749,38.8882322,"RUMSEY","RUMSEY, CA"
-122.402785,38.4366996,"OAKVILLE","OAKVILLE, CA"
-121.5580176,39.0207272,"PLUMAS LAKE","PLUMAS LAKE, CA"
-121.4053135,39.3886118,"BANGOR","BANGOR, CA"
-118.9343834,34.2347962,"SANTA ROSA VALLEY","SANTA ROSA VALLEY, CA"
-120.1926505,34.613597,"BUELLTON","BUELLTON, CA"
-122.9769427,38.5210237,"RIO NIDO","RIO NIDO, CA"
-120.6307628,38.4429658,"VOLCANO","VOLCANO, CA"
-119.0987176,36.4135605,"WOODLAKE","WOODLAKE, CA"
-121.530234,38.5804609,"W SACRAMENTO","W SACRAMENTO, CA"
-120.9154858,37.5565994,"KEYES","KEYES, CA"
-119.0754232,37.7797825,"JUNE LAKE","JUNE LAKE, CA"
-120.7440998,38.5462958,"RIVER PINES","RIVER PINES, CA"
-121.6881918,38.5432875,"EL MACERO","EL MACERO, CA"
-115.5694391,32.8475528,"IMPERIAL","IMPERIAL, CA"
-122.848327,39.1232253,"NICE","NICE, CA"
-116.6158525,32.8528287,"DESCANSO","DESCANSO, CA"
-120.0510249,39.2399068,"TAHOE VISTA","TAHOE VISTA, CA"
-120.8149355,38.6946259,"DIAMOND SPRINGS","DIAMOND SPRINGS, CA"
-117.5000512,34.2591728,"LYTLE CREEK","LYTLE CREEK, CA"
-122.1484141,38.7395726,"BROOKS","BROOKS, CA"
-121.9695801,38.8852378,"DUNNIGAN","DUNNIGAN, CA"
-120.7235329,37.3868826,"LIVINGSTON","LIVINGSTON, CA"
-122.9594422,38.425192,"CAMP MEEKER","CAMP MEEKER, CA"
-120.3510307,38.2554729,"ARNOLD","ARNOLD, CA"
-122.2030209,37.4335499,"WEST MENLO PARK","WEST MENLO PARK, CA"
-119.9946131,38.1923581,"PINECREST","PINECREST, CA"
-120.1150067,34.6677172,"LOS OLIVOS","LOS OLIVOS, CA"
-117.2897652,34.1083449,"SN BERNRDNO","SN BERNRDNO, CA"
-120.4691034,39.8104567,"PORTOLA","PORTOLA, CA"
-120.7741018,38.3488023,"JACKSON","JACKSON, CA"
-123.167782,39.1332266,"TALMAGE","TALMAGE, CA"
-120.685388,38.64762,"SOMERSET","SOMERSET, CA"
-120.5407599,38.2282509,"MOUNTAIN RANCH","MOUNTAIN RANCH, CA"
-120.8902916,38.7999214,"COLOMA","COLOMA, CA"
-121.944889,38.2706059,"TRAVIS AFB","TRAVIS AFB, CA"
-117.0619755,34.0039039,"CALIMESA","CALIMESA, CA"
-122.8403099,41.6076387,"FORT JONES","FORT JONES, CA"
-120.3799251,39.3232377,"SODA SPRINGS","SODA SPRINGS, CA"
-122.2644113,37.4816043,"PALOMAR PARK","PALOMAR PARK, CA"
-124.0597992,41.2863689,"ORICK","ORICK, CA"
-120.4359966,34.8652574,"ORCUTT","ORCUTT, CA"
-122.4807659,37.6913628,"BROADMOOR VLG","BROADMOOR VLG, CA"
-121.5116197,38.2421371,"WALNUT GROVE","WALNUT GROVE, CA"
-116.673794,33.1091684,"SANTA YSABEL","SANTA YSABEL, CA"
-120.8207685,38.7987907,"KELSEY","KELSEY, CA"
-121.0838313,38.0213118,"LINDEN","LINDEN, CA"
-121.048598,39.4521323,"CAMPTONVILLE","CAMPTONVILLE, CA"
-122.6719304,39.0262841,"CLEARLAKE OAKS","CLEARLAKE OAKS, CA"
-120.1346535,40.1439386,"HERLONG","HERLONG, CA"
-118.8181495,36.1302265,"SPRINGVILLE","SPRINGVILLE, CA"
-117.3136544,34.0339031,"GRAND TERRACE","GRAND TERRACE, CA"
-122.4385905,38.2724151,"VINEBURG","VINEBURG, CA"
-120.4635289,37.6635433,"LA GRANGE","LA GRANGE, CA"
-116.6494394,33.2769753,"WARNER SPRINGS","WARNER SPRINGS, CA"
-121.6935833,39.3637773,"GRIDLEY","GRIDLEY, CA"
-121.6431248,37.3413405,"MOUNT HAMILTON","MOUNT HAMILTON, CA"
-120.2782114,34.7444264,"LOS ALAMOS","LOS ALAMOS, CA"
-118.3611912,34.2763908,"LAKE VIEW TERRACE","LAKE VIEW TERRACE, CA"
-124.2263437,40.6411002,"LOLETA","LOLETA, CA"
-122.1233228,40.0271015,"TEHAMA","TEHAMA, CA"
-122.1374637,37.3796627,"LOS ALTOS HLS","LOS ALTOS HLS, CA"
-120.0722442,38.7023082,"KIRKWOOD","KIRKWOOD, CA"
-123.5913484,39.2646413,"COMPTCHE","COMPTCHE, CA"
-121.5543062,39.6445906,"BUTTE VALLEY","BUTTE VALLEY, CA"
-118.857829,34.1402713,"LAKE SHERWOOD","LAKE SHERWOOD, CA"
-119.5094012,37.2293678,"NORTH FORK","NORTH FORK, CA"
-118.3491169,33.9929545,"WINDSOR HILLS","WINDSOR HILLS, CA"
-121.4230133,39.0098946,"WHEATLAND","WHEATLAND, CA"
-122.3708419,40.6804279,"SHASTA LAKE","SHASTA LAKE, CA"
-122.7059209,40.9850285,"TRINITY CENTER","TRINITY CENTER, CA"
-121.2785588,38.1746398,"ACAMPO","ACAMPO, CA"
-116.1422353,33.6402638,"THERMAL","THERMAL, CA"
-118.2000951,36.8027102,"INDEPENDENCE","INDEPENDENCE, CA"
-122.427757,38.6151837,"POPE VALLEY","POPE VALLEY, CA"
-120.3669804,39.5895383,"SIERRAVILLE","SIERRAVILLE, CA"
-121.2783728,38.5434594,"MATHER","MATHER, CA"
-120.8664811,37.6027244,"HUGHSON","HUGHSON, CA"
-122.9155516,38.3724152,"FREESTONE","FREESTONE, CA"
-120.0985207,37.4319861,"CATHEYS VALLEY","CATHEYS VALLEY, CA"
-120.8511291,37.3276719,"STEVINSON","STEVINSON, CA"
-118.1853486,33.9605701,"CUDAHY","CUDAHY, CA"
-121.0875922,38.1909312,"CLEMENTS","CLEMENTS, CA"
-120.9966033,37.7974273,"ESCALON","ESCALON, CA"
-120.6132516,37.389383,"WINTON","WINTON, CA"
-120.4013061,38.0363119,"COLUMBIA","COLUMBIA, CA"
-118.6870309,34.0808401,"MONTE NIDO","MONTE NIDO, CA"
-122.4898472,37.9386291,"SAN QUENTIN","SAN QUENTIN, CA"
-118.185349,33.9866807,"MAYWOOD","MAYWOOD, CA"
-119.5140236,37.0374497,"PRATHER","PRATHER, CA"
NA,NA,"LEETON","LEETON, CA"
-119.2873384,36.5449499,"OROSI","OROSI, CA"
-117.9708982,34.1469511,"BRADBURY","BRADBURY, CA"
-122.6383512,40.7007031,"FRENCH GULCH","FRENCH GULCH, CA"
-122.3085815,37.2710544,"LOMA MAR","LOMA MAR, CA"
-124.1008808,40.4823572,"SCOTIA","SCOTIA, CA"
-118.3505779,34.1397694,"UNIVERSAL CITY","UNIVERSAL CITY, CA"
-121.302728,38.5890723,"RNCHO CORDOVA","RNCHO CORDOVA, CA"
-118.833105,35.2017986,"ARVIN","ARVIN, CA"
-121.6608205,40.8823811,"BURNEY","BURNEY, CA"
-120.6418716,37.9810358,"COPPEROPOLIS","COPPEROPOLIS, CA"
-118.6417131,37.5083311,"SWALL MEADOWS","SWALL MEADOWS, CA"
-121.300859,38.1539723,"WOODBRIDGE","WOODBRIDGE, CA"
-117.9586754,34.0197335,"CITY OF INDUSTRY","CITY OF INDUSTRY, CA"
-118.4920303,35.588009,"BODFISH","BODFISH, CA"
-120.3871634,40.3826772,"LITCHFIELD","LITCHFIELD, CA"
-120.8276966,39.5595198,"DOWNIEVILLE","DOWNIEVILLE, CA"
-124.1230133,40.2432341,"HONEYDEW","HONEYDEW, CA"
-121.5605093,38.2385259,"RYDE","RYDE, CA"
-123.2513522,40.7400047,"BIG BAR","BIG BAR, CA"
-118.6089752,34.165357,"WOODLAND HLS","WOODLAND HLS, CA"
-122.1405413,37.9432088,"BRIONES","BRIONES, CA"
-120.4396558,39.6662911,"CALPINE","CALPINE, CA"
-117.4854802,33.9971974,"JURUPA VALLEY","JURUPA VALLEY, CA"
-122.8755498,39.0043407,"FINLEY","FINLEY, CA"
-121.5294026,38.4198403,"CLARKSBURG","CLARKSBURG, CA"
-120.6916117,39.8601738,"CROMBERG","CROMBERG, CA"
-117.8178409,34.5058282,"LLANO","LLANO, CA"
-116.5166835,33.2100397,"RANCHITA","RANCHITA, CA"
-120.7785354,37.4321589,"DELHI","DELHI, CA"
-120.9724425,39.0373968,"WEIMAR","WEIMAR, CA"
-123.9583922,40.8704078,"KORBEL","KORBEL, CA"
-121.1945204,38.4956937,"SLOUGHHOUSE","SLOUGHHOUSE, CA"
-118.1503488,34.1161196,"S PASADENA","S PASADENA, CA"
-122.9854344,39.2046681,"WITTER SPRINGS","WITTER SPRINGS, CA"
-117.6288156,33.5264704,"RANCHO MISSION VIEJO","RANCHO MISSION VIEJO, CA"
-120.9670498,39.1452192,"CHICAGO PARK","CHICAGO PARK, CA"
-117.0341967,33.2183701,"VALLEY CENTER, CA","VALLEY CENTER, CA, CA"
-117.1130849,32.5839444,"IMPERIAL BCH","IMPERIAL BCH, CA"
-117.0772605,34.2408403,"GREEN VALLEY LAKE","GREEN VALLEY LAKE, CA"
-120.1849105,38.065755,"MI WUK VILLAGE","MI WUK VILLAGE, CA"
-121.5571089,40.9170121,"CASSEL","CASSEL, CA"
NA,NA,"ROQUEFIXADE","ROQUEFIXADE, CA"
-120.2601754,37.1229997,"CHOWCHILLA","CHOWCHILLA, CA"
-121.2319098,40.3062736,"CHESTER","CHESTER, CA"
-122.1494187,39.1546137,"WILLIAMS","WILLIAMS, CA"
-115.9561112,33.2986497,"SALTON CITY","SALTON CITY, CA"
-122.8925483,38.1632308,"MARSHALL","MARSHALL, CA"
-121.7999767,39.6462733,"DURHAM","DURHAM, CA"
-117.5848025,33.952463,"EASTVALE","EASTVALE, CA"
-115.5188756,33.2400366,"NILAND","NILAND, CA"
-118.2380432,33.9386361,"WATTS","WATTS, CA"
-118.5400858,34.4113854,"SAUGUS","SAUGUS, CA"
-118.4128332,34.1592613,"SHERMAN VILLAGE","SHERMAN VILLAGE, CA"
-118.4720633,34.4235425,"CANYON CNTRY","CANYON CNTRY, CA"
-117.9988026,33.6594835,"HUNTINGTN BCH","HUNTINGTN BCH, CA"
-122.106181,37.1062446,"BROOKDALE","BROOKDALE, CA"
-118.4561967,35.7068961,"WOFFORD HEIGHTS","WOFFORD HEIGHTS, CA"
-119.9379,38.7473334,"HOPE VALLEY","HOPE VALLEY, CA"
-116.6846351,35.2628402,"FORT IRWIN","FORT IRWIN, CA"
-117.0764739,33.3652166,"PALA","PALA, CA"
-121.91806,41.9673696,"DORRIS","DORRIS, CA"
-117.145866,33.801408,"NUEVO","NUEVO, CA"
-122.1917266,39.2762238,"MAXWELL","MAXWELL, CA"
-122.5398032,39.6050699,"ELK CREEK","ELK CREEK, CA"
-120.2168926,41.6426708,"LAKE CITY","LAKE CITY, CA"
-123.783075,39.6357155,"WESTPORT","WESTPORT, CA"
-121.7527482,39.1598915,"SUTTER","SUTTER, CA"
-123.6122022,40.1763525,"ALDERPOINT","ALDERPOINT, CA"
-120.104056,40.0272338,"DOYLE","DOYLE, CA"
-116.3525097,33.890015,"SKY VALLEY","SKY VALLEY, CA"
-121.4307646,40.6753521,"OLD STATION","OLD STATION, CA"
-122.2249751,38.5351852,"SPANISH FLAT","SPANISH FLAT, CA"
-122.0541313,39.9325521,"VINA","VINA, CA"
-109.7182665,23.1455358,"SAN JOSE DEL CABO","SAN JOSE DEL CABO, CA"
-116.2264127,35.8482993,"TECOPA","TECOPA, CA"
-120.6199091,39.7712579,"BLAIRSDEN GRAEAGLE","BLAIRSDEN GRAEAGLE, CA"
-122.905589,41.5506936,"GREENVIEW","GREENVIEW, CA"
-117.4872029,33.7666071,"TEMESCAL VALLEY","TEMESCAL VALLEY, CA"
-121.5416232,38.5946272,"BRYTE","BRYTE, CA"
-123.6364206,40.2759769,"BLOCKSBURG","BLOCKSBURG, CA"
-116.6383477,33.9250147,"WHITEWATER","WHITEWATER, CA"
-121.8819117,38.7965684,"ZAMORA","ZAMORA, CA"
-116.9203046,34.0883449,"FOREST FALLS","FOREST FALLS, CA"
-118.9142666,35.2596833,"LAMONT","LAMONT, CA"
-121.2563504,39.5932207,"FEATHER FALLS","FEATHER FALLS, CA"
-123.7950389,39.9660063,"PIERCY","PIERCY, CA"
-118.195348,33.8980711,"EAST RANCHO DOMINGUEZ","EAST RANCHO DOMINGUEZ, CA"
-116.838024,34.9067778,"YERMO","YERMO, CA"
-117.1091967,33.7430759,"HOMELAND","HOMELAND, CA"
-122.5202995,41.5207015,"GAZELLE","GAZELLE, CA"
-122.7704616,38.4956463,"FULTON","FULTON, CA"
-116.2711387,35.9730179,"SHOSHONE","SHOSHONE, CA"
-120.7063219,38.3004709,"MOKELUMNE HL","MOKELUMNE HL, CA"
-116.6515869,34.4355955,"JOHNSON VALLEY","JOHNSON VALLEY, CA"
-120.844659,38.4818531,"PLYMOUTH","PLYMOUTH, CA"
-117.5869862,33.6655081,"TRABUCO CYN","TRABUCO CYN, CA"
-120.5802171,39.7432328,"CLIO","CLIO, CA"
-120.1972129,37.7107484,"COULTERVILLE","COULTERVILLE, CA"
-121.6405085,38.0149216,"BETHEL ISLAND","BETHEL ISLAND, CA"
-124.0384069,41.5265092,"KLAMATH","KLAMATH, CA"
-122.4644171,37.8727044,"BEL TIBURON","BEL TIBURON, CA"
-121.7310898,39.9254385,"COHASSET","COHASSET, CA"
-120.3654745,38.1918634,"HATHAWAY PINES","HATHAWAY PINES, CA"
-120.1132029,34.6358193,"BALLARD","BALLARD, CA"
-121.5380243,39.4354432,"PALERMO","PALERMO, CA"
-118.288133,34.618321,"LEONA VALLEY","LEONA VALLEY, CA"
-116.6889227,34.8286042,"NEWBERRY SPRINGS","NEWBERRY SPRINGS, CA"
-116.9814167,33.3033679,"PAUMA VALLEY","PAUMA VALLEY, CA"
-119.1209469,36.738281,"DUNLAP","DUNLAP, CA"
-120.2638005,37.9846467,"SOULSBYVILLE","SOULSBYVILLE, CA"
-121.016866,37.0977209,"SANTA NELLA","SANTA NELLA, CA"
-119.4848471,36.4552287,"TRAVER","TRAVER, CA"
-121.9867705,37.1563939,"REDWOOD ESTATES","REDWOOD ESTATES, CA"
-122.4182886,37.7762981,"ALTA","ALTA, CA"
-120.059879,36.7235572,"KERMAN","KERMAN, CA"
-120.04422,38.4925588,"BEAR VALLEY","BEAR VALLEY, CA"
-121.0607909,39.9296124,"MEADOW VALLEY","MEADOW VALLEY, CA"
-121.0474449,38.9418423,"BOWMAN","BOWMAN, CA"
-121.4943996,38.5815719,"SACEAMENTO CA.","SACEAMENTO CA., CA"
-120.9924431,39.0007303,"APPLEGATE","APPLEGATE, CA"
